,use
2016-10-27 14:08:58,6.807066667
2016-10-27 14:09:58,1.585516667
2016-10-27 14:33:58,5.359416667
2016-10-27 14:34:58,0.639016667
2016-10-27 15:02:58,4.212116667
2016-10-27 15:34:58,6.229833333
2016-10-27 15:35:58,0.969333333
2016-10-27 15:41:58,5.94065
2016-10-27 15:42:58,0.382633333
2016-10-27 15:45:58,3.28535
2016-10-27 15:52:58,1.470116667
2016-10-31 12:11:58,3.568433333
2016-10-31 12:18:58,0.84815
2016-10-31 12:19:58,3.627916667
2016-11-03 21:19:58,6.6661
2016-11-03 21:20:58,0.831166667
2016-11-05 14:10:58,4.80135
2016-11-05 14:12:58,0.720983333
2016-11-05 14:33:58,6.156433333
2016-11-05 14:35:58,0.630916667
2016-11-05 14:39:58,6.390233333
2016-11-05 14:40:58,2.406533333
2016-11-05 15:00:58,4.326016667
2016-11-05 15:02:58,1.205
2016-11-05 15:05:58,6.317266667
2016-11-05 15:07:58,0.5968
2016-11-05 15:24:58,4.5861
2016-11-05 15:26:58,0.704566667
2016-11-05 15:31:58,6.1349
2016-11-05 15:32:58,3.277333333
2016-11-05 15:38:58,5.310983333
2016-11-05 15:40:58,0.962316667
2016-11-05 15:51:58,5.9212
2016-11-05 15:52:58,2.915483333
2016-11-05 15:56:58,5.53515
2016-11-05 15:58:58,1.697466667
2016-11-05 16:09:58,0.919433333
2016-11-05 16:16:58,5.298216667
2016-11-05 16:23:58,8.564883333
2016-11-05 16:24:58,4.5746
2016-11-05 16:31:58,8.448333333
2016-11-05 16:32:58,3.669783333
2016-11-05 16:38:58,9.19955
2016-11-05 16:43:58,8.23795
2016-11-05 16:45:58,2.1279
2016-11-05 18:53:58,1.165083333
2016-11-05 18:59:58,8.611616667
2016-11-05 19:00:58,3.848183333
2016-11-05 19:15:58,1.8955
2016-11-05 19:31:58,6.068716667
2016-11-05 19:46:58,8.028633333
2016-11-05 19:51:58,6.315833333
2016-11-05 19:52:58,1.4692
2016-11-05 20:05:58,7.634933333
2016-11-05 20:06:58,2.602916667
2016-11-05 20:19:58,4.6178
2016-11-06 22:09:58,4.569516667
2016-11-08 21:02:58,0.920733333
2016-11-08 21:57:58,5.332066667
2016-11-08 21:58:58,0.658166667
2016-11-09 22:26:58,6.967216667
2016-11-09 22:27:58,1.377316667
2016-11-11 16:04:58,5.7212
2016-11-11 16:05:58,2.242933333
2016-11-13 13:53:58,3.858633333
2016-11-13 13:59:58,1.214233333
2016-11-14 22:15:58,3.550983333
2016-11-23 04:38:58,3.5382
2016-11-23 04:40:58,0.764033333
2016-11-24 11:47:58,4.357683333
2016-11-24 17:31:58,0.71095
2016-11-25 22:22:58,4.576183333
2016-11-26 23:07:58,5.95225
2016-11-26 23:08:58,3.0647
2016-11-27 15:51:58,6.186266667
2016-11-27 15:52:58,0.943716667
2016-11-27 17:11:58,4.263233333
2016-11-27 17:13:58,0.66925
2016-11-27 17:25:58,5.569983333
2016-11-27 17:26:58,1.866666667
2016-11-27 17:31:58,4.911483333
2016-11-27 17:32:58,2.156966667
2016-11-27 17:40:58,4.6292
2016-11-27 17:42:58,0.6484
2016-11-27 17:50:58,1.354916667
2016-11-27 17:59:58,5.409033333
2016-11-27 18:00:58,0.823183333
2016-11-27 18:06:58,4.26175
2016-11-27 18:13:58,0.824666667
2016-11-27 18:20:58,0.882666667
2016-11-27 19:31:58,5.545533333
2016-11-27 19:48:58,6.443283333
2016-11-27 19:49:58,3.072616667
2016-11-27 20:00:58,5.381033333
2016-11-27 20:02:58,0.851
2016-11-27 20:13:58,5.887966667
2016-11-27 20:14:58,1.40105
2016-11-27 20:16:58,6.005333333
2016-11-27 20:17:58,1.73225
2016-11-27 20:34:58,4.073816667
2016-11-27 20:36:58,1.367733333
2016-11-27 20:40:58,5.874916667
2016-11-27 20:42:58,1.067066667
2016-11-27 20:46:58,6.542083333
2016-11-27 20:47:58,3.042716667
2016-11-27 20:53:58,5.0386
2016-11-27 20:59:58,0.694316667
2016-11-27 21:01:58,5.2594
2016-11-27 21:02:58,1.775466667
2016-11-27 21:07:58,6.697166667
2016-11-27 21:09:58,1.801633333
2016-11-27 21:14:58,2.685766667
2016-11-27 21:18:58,5.14955
2016-11-27 21:19:58,1.272483333
2016-11-27 21:54:58,6.024166667
2016-11-27 21:55:58,1.777033333
2016-11-27 23:53:58,6.257966667
2016-11-27 23:54:58,2.2333
2016-12-05 21:14:58,6.37735
